,smallcell1 vs. smallcell1,smallcell1 vs. smallcell2,smallcell2 vs. smallcell1,smallcell2 vs. smallcell2
0,1.5935633514493295,0.1652688465979377,0.16526884659793767,1.8379594159876251
1,1.5935827792182058,0.16753708151128538,0.16753708151128538,1.8349471607318766
2,1.5935393974348302,0.16994962312214434,0.16994962312214415,1.8320916373135845
3,1.5934164050855122,0.17252822803040818,0.172528228030408,1.8293871615269648
4,1.5931911717365808,0.17529333815273476,0.17529333815273473,1.8268325066974338
5,1.5928498831982736,0.17821938992921366,0.1782193899292136,1.8244385554904081
6,1.592373262079079,0.18130789627233207,0.18130789627233196,1.8221966388528745
7,1.5917414698714618,0.1845575684247628,0.1845575684247627,1.8200959317508936
8,1.5909193143062297,0.18798859582861524,0.18798859582861524,1.818121087682006
9,1.5898971528848709,0.19156705054589415,0.1915670505458941,1.8162625035519173
10,1.5886649632093046,0.19527119302946513,0.19527119302946505,1.814505587471038
11,1.5872134507646372,0.19908265109504672,0.19908265109504666,1.8128360114124482
12,1.5855334192031802,0.20298378882433538,0.20298378882433538,1.8112419216389424
13,1.58361935822139,0.20695229436537887,0.20695229436537896,1.809716321746555
14,1.5815005595572247,0.21094674218307552,0.2109467421830755,1.8082573747833386
15,1.5791971173715533,0.21494252074740833,0.21494252074740827,1.8068679040200755
16,1.5767353897900798,0.21891797541396057,0.21891797541396057,1.8055557619896416
17,1.5741396554692109,0.22285778282832985,0.2228577828283298,1.8043370375182775
18,1.5714540231393486,0.22675043865290953,0.22675043865290948,1.8032251918510438
19,1.5687150904741824,0.23059845760089076,0.23059845760089076,1.8022302207996428
20,1.5659520549859345,0.23441595229962997,0.23441595229962997,1.8013577902418387
21,1.563187550074313,0.23822898955154026,0.23822898955154034,1.800605863644726
22,1.5604357277265866,0.24208059708578314,0.2420805970857831,1.799959651532088
23,1.5576990782590865,0.24601635468608524,0.2460163546860853,1.7993771238269813
24,1.5549673139651856,0.25009005118056127,0.25009005118056116,1.7988058395661632
25,1.552219899143669,0.2543587128701153,0.25435871287011536,1.7981769266119887
26,1.5494227321824048,0.25889491607032117,0.2588949160703211,1.7973945675600767
27,1.5465364173372689,0.26375006955488606,0.26375006955488606,1.796354813123299
28,1.5435215260512607,0.268960850968542,0.2689608509685421,1.7949577963700805
29,1.5403368052875306,0.27455950118493977,0.2745595011849397,1.7930999683407136
30,1.536940813083375,0.28056893076753436,0.2805689307675345,1.7906769524603223
31,1.5332831345892206,0.28701402685899574,0.2870140268589957,1.787559696976303
32,1.5293496911237832,0.29385491137347347,0.29385491137347336,1.783714626686768
33,1.525120123903895,0.3010640909661312,0.3010640909661311,1.7790926322870564
34,1.520580841735064,0.3086027190858559,0.30860271908585574,1.7736646855867964
35,1.5157117577410777,0.31643137811109884,0.31643137811109884,1.7673888773306743
36,1.5105161082262157,0.32448631846970494,0.3244863184697049,1.7602902790293313
37,1.5050060888459953,0.3327055820296859,0.3327055820296859,1.7524210954912791
38,1.499188160081506,0.341037703427552,0.34103770342755196,1.7438215130592098
39,1.4930701038109047,0.34943717680150227,0.3494371768015021,1.7345364197581168
40,1.4866489115081654,0.3578639164356731,0.35786391643567317,1.724586394080961
41,1.479956940286422,0.3662934325105453,0.3662934325105453,1.7140653302310307
42,1.4730114708506294,0.3747156290012563,0.37471562900125627,1.7030213602369897
43,1.4658334222260425,0.38313292761242373,0.38313292761242357,1.6914983740395704
44,1.4584435414563401,0.39155901747934846,0.39155901747934846,1.6795237183938285
45,1.4508769613962884,0.4000239247723724,0.40002392477237236,1.6671371325698048
46,1.4431735451067114,0.4085669909101562,0.4085669909101562,1.6543777961181263
